Date,Open,High,Low,Close,Adj Close,Volume
1992-10-15,17.507170,17.716299,17.208412,17.417543,8.792845,34848536
1992-10-16,17.417543,17.417543,16.461519,16.909657,8.536454,32022244
1992-10-19,16.760277,16.790154,16.371893,16.371893,8.264975,16325131
1992-10-20,16.551147,16.640774,16.192638,16.342016,8.249891,14036902
1992-10-21,16.401770,16.521273,16.312141,16.371893,8.264975,11576710
1992-10-22,16.431644,16.491396,16.252390,16.371893,8.264975,10180090
1992-10-23,16.371893,16.581022,16.342016,16.521273,8.340384,9360026
1992-10-26,16.371893,16.431644,16.132887,16.132887,8.144316,10567529
1992-10-27,16.043261,16.073135,15.535373,15.714627,7.933170,18981553
1992-10-28,15.714627,16.043261,15.684751,16.043261,8.099072,11909756
1992-10-29,16.103010,16.162764,15.684751,15.774379,7.963334,10756227
1992-10-30,15.774379,16.103010,15.774379,15.983509,8.068909,9600188
1992-11-02,16.013384,16.491396,16.013384,16.461519,8.310220,9715666
1992-11-03,16.371893,16.700525,16.371893,16.521273,8.340384,9937837
1992-11-04,16.491396,16.640774,16.282267,16.312141,8.234808,8701883
1992-11-05,16.043261,16.073135,15.684751,15.744503,8.091710,8937861
1992-11-06,15.625000,15.893881,15.535373,15.834130,8.137775,11055383
1992-11-09,15.834130,16.162764,15.834130,16.132887,8.291313,9273418
1992-11-10,16.162764,16.252390,15.744503,15.744503,8.091710,9150826
1992-11-11,15.684751,15.714627,15.415870,15.535373,7.984222,13159098
1992-11-12,15.565249,15.625000,15.326243,15.326243,7.876750,13108472
1992-11-13,15.505497,15.565249,15.296367,15.505497,7.968871,7745839
1992-11-16,15.475621,15.654876,15.445746,15.505497,7.968871,7385178
1992-11-17,15.505497,15.535373,15.296367,15.356119,7.892104,8454609
1992-11-18,15.326243,15.385994,14.997610,15.087237,7.753913,11326506
1992-11-19,15.057361,15.266491,14.579350,14.639101,7.523596,13838998
1992-11-20,14.668977,14.967734,14.549474,14.878107,7.646434,15544397
1992-11-23,14.907983,15.266491,14.878107,15.117113,7.769270,9289317
1992-11-24,15.236616,15.654876,15.176864,15.505497,7.968871,11912266
1992-11-25,15.625000,15.774379,15.565249,15.625000,8.030293,7483921
1992-11-27,15.744503,15.834130,15.595124,15.774379,8.107060,5144228
1992-11-30,16.222513,16.401770,16.132887,16.312141,8.383438,13551976
1992-12-01,16.342016,16.461519,16.132887,16.192638,8.322022,8743723
1992-12-02,16.192638,16.312141,16.162764,16.222513,8.337378,5576854
1992-12-03,16.222513,16.252390,15.953633,16.073135,8.260608,6051738
1992-12-04,16.103010,16.162764,15.923757,16.013384,8.229895,6051738
1992-12-07,16.073135,16.103010,15.714627,15.744503,8.091710,6980586
1992-12-08,15.654876,15.714627,15.385994,15.625000,8.030293,9260866
1992-12-09,15.296367,15.356119,14.698853,14.967734,7.692498,15079554
1992-12-10,14.728728,14.907983,14.668977,14.758604,7.585014,13342776
1992-12-11,14.758604,15.027486,14.728728,14.907983,7.661789,8145411
1992-12-14,14.907983,15.146989,14.907983,15.027486,7.723207,10634891
1992-12-15,14.310468,14.310468,13.384321,13.414197,6.894073,51017604
1992-12-16,12.816683,13.145315,12.129541,12.398423,6.372030,56154719
1992-12-17,12.458174,12.756931,12.249044,12.667304,6.510217,33578274
1992-12-18,12.697180,12.727055,12.010038,12.278920,6.310613,32038562
1992-12-21,12.249044,12.338671,11.651530,11.681405,6.003526,30896748
1992-12-22,11.950287,12.428298,11.711281,12.368547,6.356677,25588089
1992-12-23,12.338671,12.577677,12.189293,12.249044,6.295258,17515061
1992-12-24,12.278920,12.667304,12.249044,12.607553,6.479507,7478063
1992-12-28,12.637428,12.667304,12.219168,12.368547,6.356677,11592190
1992-12-29,11.980163,12.219168,11.771033,11.890535,6.111004,20926276
1992-12-30,12.039914,12.159417,11.890535,11.980163,6.157070,16661106
1992-12-31,11.980163,12.249044,11.950287,12.039914,6.187775,17499162
1993-01-04,12.368547,12.398423,11.950287,11.980163,6.157070,14879978
1993-01-05,11.950287,11.950287,11.591778,11.681405,6.003526,14576219
1993-01-06,11.681405,11.741157,11.263145,11.472275,5.896048,20248886
1993-01-07,11.472275,11.621654,11.143642,11.233270,5.773212,15412601
1993-01-08,11.173518,11.203394,10.964388,11.113767,5.711792,16517177
1993-01-11,11.173518,11.561902,11.173518,11.412524,5.865341,16211745
1993-01-12,11.472275,11.920411,11.412524,11.651530,5.988172,20359762
1993-01-13,11.711281,11.711281,11.352772,11.412524,5.865341,13423527
1993-01-14,11.561902,11.830784,11.412524,11.651530,5.988172,17935971
1993-01-15,11.532027,11.711281,11.412524,11.532027,5.926753,14113469
1993-01-18,11.681405,11.980163,11.621654,11.830784,6.080298,12449492
1993-01-19,12.010038,12.159417,11.293021,11.561902,5.942107,21084013
1993-01-20,11.532027,11.532027,11.143642,11.203394,5.757859,14051127
1993-01-21,11.233270,11.233270,10.964388,11.083891,5.696440,15225158
1993-01-22,11.113767,11.651530,11.113767,11.621654,5.972818,14311372
1993-01-25,11.651530,11.771033,11.352772,11.681405,6.003526,12780028
1993-01-26,12.637428,12.727055,11.651530,11.711281,6.018880,32653610
1993-01-27,11.741157,11.950287,11.532027,11.860660,6.095650,13839417
1993-01-28,11.950287,12.159417,11.890535,12.010038,6.172425,12952409
1993-01-29,12.189293,12.338671,12.159417,12.308795,6.325968,12474596
1993-02-01,12.428298,12.577677,12.428298,12.577677,6.464151,12717268
1993-02-02,12.488050,12.667304,12.428298,12.458174,6.402740,11026514
1993-02-03,12.547801,12.607553,12.159417,12.219168,6.279900,13378758
1993-02-04,12.189293,12.398423,12.129541,12.278920,6.377977,9924866
1993-02-05,12.368547,12.577677,12.338671,12.428298,6.455568,13164956
1993-02-08,12.488050,12.697180,12.458174,12.637428,6.564199,10805180
1993-02-09,12.667304,13.025813,12.637428,12.756931,6.626267,14981649
1993-02-10,12.816683,12.876434,12.338671,12.488050,6.486602,15072442
1993-02-11,12.398423,12.398423,12.069790,12.219168,6.346942,12943622
1993-02-12,12.219168,12.338671,12.069790,12.129541,6.300387,6729127
1993-02-16,12.069790,12.159417,11.651530,11.950287,6.207278,12486730
1993-02-17,12.010038,12.129541,11.890535,12.069790,6.269349,8401472
1993-02-18,12.189293,12.249044,11.890535,12.069790,6.269349,8715690
1993-02-19,12.099665,12.129541,11.950287,12.069790,6.269349,8009850
1993-02-22,12.069790,12.278920,12.069790,12.249044,6.362460,7891861
1993-02-23,12.308795,12.368547,12.129541,12.219168,6.346942,7066358
1993-02-24,12.219168,12.428298,12.189293,12.398423,6.440052,7788516
1993-02-25,12.368547,12.876434,12.338671,12.846558,6.672822,11054546
1993-02-26,12.906310,13.115440,12.756931,12.995937,6.750410,12680867
1993-03-01,13.085564,13.234943,13.025813,13.085564,6.796968,10979653
1993-03-02,13.055688,13.055688,12.846558,12.966061,6.734893,7469277
1993-03-03,12.995937,13.264818,12.816683,13.205067,6.859041,11371694
1993-03-04,13.205067,13.205067,13.025813,13.115440,6.812488,7197317
1993-03-05,13.234943,13.354446,13.085564,13.205067,6.859041,11151615
1993-03-08,13.264818,13.444073,13.205067,13.414197,6.967671,14043178
1993-03-09,13.414197,13.563576,13.384321,13.533700,7.029739,10173396
1993-03-10,13.593451,13.653203,13.145315,13.354446,6.936631,15156122
1993-03-11,13.354446,13.354446,13.085564,13.115440,6.812488,9458350
1993-03-12,12.906310,13.324570,12.816683,13.294694,6.905594,10157497
1993-03-15,13.414197,13.444073,13.145315,13.145315,6.828006,5052180
1993-03-16,13.175191,13.234943,13.115440,13.175191,6.843526,4787333
1993-03-17,13.145315,13.294694,12.936185,13.025813,6.765934,5739611
1993-03-18,13.055688,13.085564,12.966061,13.055688,6.781449,5840446
1993-03-19,13.025813,13.025813,12.816683,12.846558,6.672822,9339943
1993-03-22,12.786807,12.846558,12.607553,12.816683,6.657304,7040835
1993-03-23,12.756931,12.966061,12.637428,12.966061,6.734893,6934143
1993-03-24,12.756931,12.846558,12.159417,12.219168,6.346942,14960310
1993-03-25,12.129541,12.159417,11.980163,12.069790,6.269349,11736538
1993-03-26,12.099665,12.338671,12.099665,12.278920,6.377977,10045366
1993-03-29,12.428298,12.607553,12.338671,12.368547,6.424531,8609835
1993-03-30,12.428298,12.428298,11.920411,11.950287,6.207278,10671292
1993-03-31,12.010038,12.308795,11.980163,12.159417,6.315906,10850367
1993-04-01,12.308795,12.458174,12.278920,12.398423,6.440052,8023238
1993-04-02,12.428298,12.697180,12.368547,12.577677,6.533158,11754111
1993-04-05,12.577677,12.667304,12.338671,12.577677,6.533158,7121586
1993-04-06,12.577677,12.577677,12.368547,12.428298,6.455568,5901532
1993-04-07,12.249044,12.488050,12.159417,12.488050,6.486602,5174353
1993-04-08,12.488050,12.517925,12.010038,12.010038,6.238317,5044230
1993-04-12,12.129541,12.398423,12.099665,12.189293,6.331421,5854671
1993-04-13,12.189293,12.219168,11.771033,11.800908,6.129685,9681358
1993-04-14,11.741157,11.860660,11.591778,11.711281,6.083135,11555790
1993-04-15,11.711281,11.771033,11.591778,11.651530,6.052095,6539174
1993-04-16,11.711281,11.741157,11.591778,11.711281,6.083135,8827822
1993-04-19,12.010038,12.099665,11.681405,11.771033,6.114168,7319908
1993-04-20,11.920411,12.099665,11.651530,12.099665,6.284868,12341963
1993-04-21,11.950287,12.010038,11.741157,11.741157,6.098652,9132835
1993-04-22,11.681405,11.711281,11.502151,11.591778,6.021059,8998110
1993-04-23,11.502151,11.561902,11.322897,11.412524,5.927948,9023214
1993-04-26,11.502151,11.771033,11.442400,11.561902,6.005539,8368837
1993-04-27,11.561902,11.651530,11.442400,11.561902,6.005539,6163032
1993-04-28,11.651530,12.129541,11.621654,11.920411,6.191760,13500094
1993-04-29,11.920411,11.980163,11.561902,11.681405,6.067613,6581850
1993-04-30,11.681405,11.800908,11.621654,11.621654,6.036576,5571414
1993-05-03,11.741157,11.800908,11.591778,11.771033,6.114168,5531666
1993-05-04,11.860660,11.920411,11.771033,11.771033,6.114168,5745469
1993-05-05,11.711281,11.830784,11.681405,11.800908,6.129685,5660952
1993-05-06,11.591778,11.621654,11.472275,11.532027,6.056257,4819968
1993-05-07,11.502151,11.621654,11.412524,11.621654,6.103327,5907390
1993-05-10,11.681405,11.741157,11.561902,11.681405,6.134706,7159242
1993-05-11,11.681405,11.681405,11.561902,11.681405,6.134706,4711602
1993-05-12,11.532027,11.621654,11.442400,11.472275,6.024879,5485224
1993-05-13,11.352772,11.412524,11.263145,11.352772,5.962119,5486061
1993-05-14,11.352772,11.502151,11.322897,11.442400,6.009189,5076866
1993-05-17,11.442400,11.532027,11.352772,11.382648,5.977808,3533806
1993-05-18,11.412524,11.711281,11.412524,11.711281,6.150399,11137390
1993-05-19,11.741157,11.980163,11.561902,11.860660,6.228845,12623128
1993-05-20,11.800908,11.830784,11.651530,11.771033,6.181777,5911155
1993-05-21,11.651530,11.771033,11.532027,11.561902,6.071945,6465535
1993-05-24,11.621654,11.920411,11.591778,11.890535,6.244535,7426600
1993-05-25,11.920411,12.159417,11.920411,12.039914,6.322981,12304307
1993-05-26,12.069790,12.607553,12.069790,12.607553,6.621089,16971978
1993-05-27,12.727055,12.906310,12.637428,12.727055,6.683848,16803781
1993-05-28,12.697180,12.697180,12.428298,12.607553,6.621089,9480107
1993-06-01,12.727055,12.756931,12.398423,12.428298,6.526955,8153361
1993-06-02,12.368547,12.906310,12.368547,12.876434,6.762294,10388872
1993-06-03,12.906310,12.995937,12.786807,12.876434,6.762294,10974214
1993-06-04,12.906310,12.995937,12.816683,12.906310,6.777987,7860481
1993-06-07,12.906310,12.906310,12.488050,12.488050,6.558329,7074307
1993-06-08,12.488050,12.547801,12.338671,12.488050,6.558329,6129142
1993-06-09,12.667304,12.756931,12.577677,12.637428,6.636782,5096949
1993-06-10,12.607553,12.607553,12.308795,12.547801,6.589711,6297757
1993-06-11,12.637428,12.667304,12.517925,12.547801,6.589711,5607815
1993-06-14,12.488050,12.547801,12.398423,12.428298,6.526955,4914945
1993-06-15,12.398423,12.398423,11.890535,11.920411,6.260227,12664131
1993-06-16,11.830784,12.039914,11.681405,12.039914,6.322981,11017309
1993-06-17,11.980163,12.010038,11.800908,11.860660,6.228845,5451334
1993-06-18,11.860660,11.860660,11.681405,11.800908,6.197465,8683055
1993-06-21,11.980163,11.980163,11.711281,11.771033,6.181777,5193181
1993-06-22,11.741157,11.860660,11.741157,11.771033,6.181777,4476043
1993-06-23,11.771033,11.800908,11.591778,11.621654,6.103327,6282276
1993-06-24,11.621654,11.741157,11.621654,11.651530,6.119018,4617462
1993-06-25,11.711281,11.890535,11.711281,11.890535,6.244535,5758439
1993-06-28,11.920411,12.129541,11.890535,12.039914,6.322981,5851324
1993-06-29,12.039914,12.069790,11.651530,11.800908,6.197465,6015755
1993-06-30,11.830784,11.920411,11.741157,11.800908,6.197465,4126679
1993-07-01,11.860660,11.890535,11.741157,11.771033,6.181777,3745935
1993-07-02,11.591778,11.621654,11.412524,11.532027,6.056257,10185948
1993-07-06,11.472275,11.502151,11.203394,11.203394,5.883673,7646260
1993-07-07,11.203394,11.233270,11.083891,11.143642,5.852293,6186462
1993-07-08,11.203394,11.382648,11.083891,11.143642,5.852293,7591450
1993-07-09,11.173518,11.233270,11.083891,11.143642,5.852293,4931262
1993-07-12,11.203394,11.532027,11.173518,11.502151,6.040567,5265982
1993-07-13,11.502151,11.591778,11.293021,11.382648,5.977808,4520394
1993-07-14,11.352772,11.442400,11.263145,11.322897,5.946429,3879405
1993-07-15,11.322897,11.442400,11.263145,11.352772,5.962119,4738798
1993-07-16,11.352772,11.352772,10.874761,10.904637,5.726776,11051618
1993-07-19,10.904637,10.994264,10.366874,10.426625,5.475737,18754780
1993-07-20,10.426625,10.456501,9.948614,10.247371,5.381596,19197447
1993-07-21,10.307122,10.486377,10.277247,10.426625,5.475737,8057129
1993-07-22,10.456501,10.695507,10.277247,10.366874,5.444356,10764595
1993-07-23,10.426625,10.426625,10.038241,10.097992,5.303150,10435733
1993-07-26,10.008365,10.277247,9.829111,10.127868,5.318841,16412995
1993-07-27,10.725382,10.964388,10.635755,10.904637,5.726776,26193095
1993-07-28,10.994264,11.083891,10.486377,10.516252,5.522806,17642673
1993-07-29,10.516252,10.635755,10.366874,10.486377,5.507116,10606022
1993-07-30,10.426625,10.635755,10.426625,10.635755,5.585565,7866338
1993-08-02,10.605880,10.695507,10.486377,10.486377,5.507116,5598610
1993-08-03,10.516252,10.546128,10.307122,10.366874,5.444356,5241297
1993-08-04,10.366874,10.605880,10.336998,10.605880,5.569876,5574343
1993-08-05,10.546128,10.695507,10.396750,10.456501,5.522538,5167240
1993-08-06,10.426625,10.456501,10.307122,10.366874,5.475202,4688590
1993-08-09,10.366874,10.456501,10.247371,10.307122,5.443643,5622041
1993-08-10,10.307122,10.366874,10.247371,10.336998,5.459423,4680641
1993-08-11,10.396750,10.396750,10.038241,10.097992,5.333194,7344175
1993-08-12,10.157744,10.157744,9.858987,9.978489,5.270079,8714854
1993-08-13,10.038241,10.038241,9.918738,9.948614,5.254300,4661394
1993-08-16,9.948614,9.978489,9.709608,9.799235,5.175406,8055874
1993-08-17,9.799235,10.277247,9.799235,10.277247,5.427867,8447496
1993-08-18,10.366874,10.396750,10.127868,10.217495,5.396309,8177628
1993-08-19,10.307122,10.336998,10.217495,10.277247,5.427867,6545031
1993-08-20,10.277247,10.336998,10.187620,10.307122,5.443643,7096482
1993-08-23,10.307122,10.695507,10.277247,10.605880,5.601433,11014380
1993-08-24,10.635755,10.665631,10.426625,10.486377,5.538315,6371395
1993-08-25,10.516252,10.546128,10.396750,10.516252,5.554094,5527901
1993-08-26,10.546128,10.695507,10.426625,10.516252,5.554094,7755462
1993-08-27,10.486377,10.546128,10.426625,10.546128,5.569873,4076890
1993-08-30,10.546128,10.695507,10.546128,10.665631,5.632989,6516998
1993-08-31,10.695507,10.964388,10.695507,10.934512,5.774996,10307702
1993-09-01,10.934512,11.083891,10.904637,10.964388,5.790772,8321558
1993-09-02,10.994264,11.083891,10.934512,10.994264,5.806554,4962642
1993-09-03,11.054015,11.083891,10.904637,10.934512,5.774996,4301152
1993-09-07,11.024140,11.054015,10.815010,10.874761,5.743441,5545474
1993-09-08,10.815010,10.844885,10.456501,10.605880,5.601433,9849136
1993-09-09,10.576004,10.665631,10.546128,10.605880,5.601433,7367187
1993-09-10,10.665631,10.665631,10.396750,10.456501,5.522538,9057105
1993-09-13,10.486377,10.605880,10.396750,10.486377,5.538315,5686474
1993-09-14,10.486377,10.486377,10.366874,10.396750,5.490980,4558886
1993-09-15,10.396750,10.486377,10.336998,10.426625,5.506762,8080559
1993-09-16,10.396750,10.516252,10.366874,10.396750,5.490980,3299084
1993-09-17,10.336998,10.366874,10.217495,10.366874,5.475202,13356583
1993-09-20,10.336998,10.366874,10.097992,10.097992,5.333194,5564720
1993-09-21,10.157744,10.187620,10.008365,10.068117,5.317416,7760483
1993-09-22,10.097992,10.157744,9.948614,10.008365,5.285860,7150874
1993-09-23,10.038241,10.127868,9.978489,10.008365,5.285860,8043740
1993-09-24,10.008365,10.038241,9.918738,9.978489,5.270079,5460957
1993-09-27,9.978489,10.008365,9.918738,9.978489,5.270079,6711973
1993-09-28,9.978489,10.187620,9.948614,9.978489,5.270079,9932398
1993-09-29,9.978489,10.068117,9.858987,9.948614,5.254300,9188901
1993-09-30,9.948614,10.068117,9.888862,10.038241,5.301638,6127050
1993-10-01,10.068117,10.486377,10.068117,10.486377,5.538315,13962426
1993-10-04,10.576004,10.695507,10.456501,10.576004,5.585653,10102268
1993-10-05,10.605880,10.635755,10.336998,10.456501,5.522538,6544613
1993-10-06,10.396750,10.605880,10.336998,10.516252,5.554094,6872220
1993-10-07,10.516252,10.546128,10.426625,10.516252,5.554094,4376046
1993-10-08,10.605880,10.605880,10.366874,10.576004,5.585653,6724106
1993-10-11,10.576004,10.605880,10.486377,10.546128,5.569873,2238022
1993-10-12,10.546128,10.605880,10.456501,10.456501,5.522538,5597774
1993-10-13,10.396750,10.486377,10.307122,10.307122,5.443643,4621646
1993-10-14,10.307122,10.336998,10.157744,10.187620,5.380534,7022844
1993-10-15,10.277247,10.725382,10.247371,10.635755,5.617210,13478338
1993-10-18,10.635755,10.785134,10.486377,10.516252,5.554094,8653349
1993-10-19,10.516252,10.665631,10.247371,10.366874,5.475202,8166750
1993-10-20,10.366874,10.426625,10.247371,10.426625,5.506762,5453007
1993-10-21,10.426625,10.815010,10.396750,10.755258,5.680328,10368370
1993-10-22,10.844885,10.934512,10.605880,10.635755,5.617210,11377133
1993-10-25,10.486377,10.755258,10.456501,10.725382,5.664548,9276765
1993-10-26,10.934512,11.054015,10.605880,11.054015,5.838112,18208350
1993-10-27,11.083891,11.143642,10.934512,10.994264,5.806554,18348095
1993-10-28,10.934512,11.083891,10.904637,10.934512,5.774996,11139900
1993-10-29,10.994264,11.143642,10.964388,10.994264,5.806554,7998134
1993-11-01,10.994264,11.472275,10.934512,11.412524,6.027455,16581610
1993-11-02,11.711281,12.219168,11.591778,12.159417,6.421921,42710690
1993-11-03,12.189293,12.219168,11.980163,12.129541,6.406146,21858890
1993-11-04,12.010038,12.069790,11.800908,11.890535,6.311004,12649487
1993-11-05,11.890535,11.980163,11.800908,11.920411,6.326862,13805526
1993-11-08,12.010038,12.129541,11.950287,12.010038,6.374432,7869686
1993-11-09,12.069790,12.099665,11.711281,11.741157,6.231720,10534475
1993-11-10,11.830784,11.980163,11.711281,11.920411,6.326862,8605233
1993-11-11,12.010038,12.517925,11.980163,12.428298,6.596424,15411346
1993-11-12,12.488050,12.547801,12.308795,12.338671,6.548852,13377085
1993-11-15,12.338671,12.338671,12.159417,12.189293,6.469573,6081026
1993-11-16,12.219168,12.667304,12.129541,12.607553,6.691565,14180413
1993-11-17,12.786807,12.966061,12.398423,12.398423,6.580570,18328849
1993-11-18,12.488050,12.697180,12.458174,12.607553,6.691565,10188458
1993-11-19,12.488050,12.577677,12.308795,12.398423,6.580570,9755833
1993-11-22,12.398423,12.547801,12.338671,12.428298,6.596424,10858735
1993-11-23,12.517925,12.727055,12.398423,12.697180,6.739139,8649165
1993-11-24,12.906310,13.205067,12.846558,13.175191,6.992845,17505856
1993-11-26,13.264818,13.384321,13.175191,13.324570,7.072133,5066824
1993-11-29,13.384321,13.414197,12.995937,12.995937,6.897707,10409374
1993-11-30,13.025813,13.175191,12.846558,12.876434,6.834276,8270931
1993-12-01,13.085564,13.085564,12.697180,12.697180,6.739139,9980095
1993-12-02,12.727055,12.936185,12.727055,12.846558,6.818422,7806507
1993-12-03,12.906310,12.906310,12.697180,12.786807,6.786706,7362585
1993-12-06,12.667304,12.995937,12.607553,12.846558,6.818422,7350033
1993-12-07,12.936185,12.966061,12.727055,12.846558,6.818422,6488966
1993-12-08,12.876434,12.936185,12.756931,12.876434,6.834276,4188184
1993-12-09,12.876434,12.936185,12.727055,12.816683,6.802566,5924544
1993-12-10,12.906310,13.264818,12.876434,13.205067,7.008703,16139362
1993-12-13,13.354446,13.802581,13.234943,13.712954,7.278270,20422522
1993-12-14,13.683078,13.712954,13.384321,13.414197,7.119698,10190132
1993-12-15,13.414197,13.772706,13.294694,13.593451,7.214845,9565879
1993-12-16,13.683078,13.772706,13.653203,13.742830,7.294127,12354515
1993-12-17,13.802581,14.310468,13.802581,14.280593,7.579549,24124107
1993-12-20,14.161090,14.190966,13.922084,13.951960,7.405124,11863732
1993-12-21,13.922084,14.131214,13.892208,14.011711,7.436835,9507303
1993-12-22,14.041587,14.161090,13.981836,14.161090,7.516120,6402775
1993-12-23,14.161090,14.190966,13.981836,14.011711,7.436835,5536687
1993-12-27,14.011711,14.161090,13.862333,14.131214,7.500261,5906553
1993-12-28,14.071463,14.190966,13.922084,13.951960,7.405124,5344642
1993-12-29,13.981836,14.041587,13.892208,13.892208,7.373405,4522486
1993-12-30,13.862333,13.951960,13.593451,13.623327,7.230700,6957155
1993-12-31,13.533700,13.712954,13.473948,13.503824,7.167272,8028678
1994-01-03,13.593451,13.802581,13.593451,13.772706,7.309982,5986467
1994-01-04,13.892208,14.131214,13.862333,14.101338,7.484408,7727011
1994-01-05,14.101338,14.310468,13.981836,14.220841,7.547836,10752880
1994-01-06,14.340344,14.340344,13.981836,13.981836,7.420982,9957083
1994-01-07,13.981836,14.190966,13.862333,14.071463,7.468552,6102782
1994-01-10,14.071463,14.220841,13.981836,14.161090,7.516120,7259240
1994-01-11,14.131214,14.190966,13.981836,14.011711,7.436835,7073470
1994-01-12,14.041587,14.071463,13.892208,13.892208,7.373405,6288970
1994-01-13,13.922084,14.101338,13.922084,14.041587,7.452693,7548773
1994-01-14,14.041587,14.220841,13.951960,14.011711,7.436835,6635824
1994-01-17,13.981836,13.981836,13.653203,13.742830,7.294127,6393570
1994-01-18,13.712954,13.712954,13.473948,13.653203,7.246555,9438686
1994-01-19,13.563576,13.623327,13.324570,13.384321,7.103843,8198548
1994-01-20,13.354446,13.354446,13.175191,13.205067,7.008703,9533244
1994-01-21,13.175191,13.294694,13.085564,13.205067,7.008703,13290894
1994-01-24,13.324570,14.041587,13.324570,14.011711,7.436835,17653551
1994-01-25,14.071463,14.190966,13.234943,13.922084,7.389269,42486428
1994-01-26,14.041587,14.041587,13.384321,13.473948,7.151412,17110886
1994-01-27,13.533700,13.742830,13.503824,13.653203,7.246555,9268397
1994-01-28,13.892208,13.892208,13.742830,13.802581,7.325837,6459678
1994-01-31,13.832457,13.832457,13.503824,13.503824,7.167272,8754602
1994-02-01,13.593451,13.712954,13.503824,13.503824,7.167272,7775546
1994-02-02,13.503824,13.503824,13.264818,13.473948,7.151412,9008989
1994-02-03,13.444073,13.593451,13.324570,13.324570,7.072133,7379739
1994-02-04,13.264818,13.294694,12.428298,12.428298,6.626138,14894622
1994-02-07,12.517925,13.055688,12.488050,12.966061,6.912847,17233059
1994-02-08,13.085564,13.085564,12.756931,12.816683,6.833209,8404819
1994-02-09,12.876434,12.966061,12.697180,12.697180,6.769495,8280554
1994-02-10,12.756931,12.816683,12.607553,12.637428,6.737637,6550470
1994-02-11,12.547801,12.756931,12.428298,12.727055,6.785419,8307332
1994-02-14,12.756931,13.055688,12.756931,12.906310,6.880990,7839561
1994-02-15,12.995937,13.055688,12.906310,13.025813,6.944701,7227442
1994-02-16,13.205067,13.205067,13.025813,13.055688,6.960630,6258009
1994-02-17,13.115440,13.145315,12.547801,12.607553,6.721709,9582197
1994-02-18,12.577677,12.637428,12.458174,12.577677,6.705781,11207681
1994-02-22,12.577677,12.876434,12.577677,12.816683,6.833209,5342550
1994-02-23,12.846558,12.966061,12.727055,12.786807,6.817278,5000717
1994-02-24,12.727055,12.756931,12.577677,12.637428,6.737637,6915734
1994-02-25,12.756931,12.756931,12.577677,12.637428,6.737637,4442153
1994-02-28,12.697180,12.727055,12.577677,12.637428,6.737637,4019569
1994-03-01,12.637428,12.876434,12.547801,12.816683,6.833209,8514022
1994-03-02,12.607553,12.786807,12.458174,12.667304,6.753565,11389266
1994-03-03,12.637428,12.756931,12.577677,12.577677,6.705781,6763436
1994-03-04,12.727055,12.727055,12.517925,12.577677,6.705781,7203593
1994-03-07,12.667304,12.667304,12.458174,12.488050,6.657991,7463001
1994-03-08,12.458174,13.115440,12.278920,13.085564,6.976560,19432588
1994-03-09,13.145315,13.324570,13.085564,13.234943,7.056199,15648578
1994-03-10,13.264818,13.444073,13.175191,13.384321,7.135843,12667060
1994-03-11,13.414197,13.444073,13.205067,13.354446,7.119917,7063847
1994-03-14,13.414197,13.832457,13.354446,13.742830,7.326982,12200544
1994-03-15,13.802581,13.951960,13.712954,13.712954,7.311055,10261260
1994-03-16,13.772706,13.922084,13.653203,13.922084,7.422556,7880146
1994-03-17,13.922084,13.922084,13.742830,13.832457,7.374766,7924914
1994-03-18,13.832457,13.922084,13.563576,13.653203,7.279196,13623941
1994-03-21,13.593451,14.071463,13.563576,14.011711,7.470335,11300984
1994-03-22,13.862333,14.011711,13.802581,13.922084,7.422556,7737471
1994-03-23,13.623327,13.832457,13.533700,13.683078,7.295125,11141574
1994-03-24,13.593451,13.653203,13.384321,13.473948,7.183626,8539126
1994-03-25,13.503824,13.503824,12.816683,12.906310,6.880990,12482964
1994-03-28,12.995937,13.055688,12.547801,12.816683,6.833209,14043596
1994-03-29,12.816683,12.995937,12.547801,12.577677,6.705781,13241105
1994-03-30,12.547801,13.145315,12.547801,12.786807,6.817278,17290380
1994-03-31,12.906310,13.055688,12.428298,13.055688,6.960630,14478314
1994-04-04,12.667304,12.786807,12.488050,12.667304,6.753565,11568760
1994-04-05,12.786807,12.936185,12.667304,12.756931,6.801351,9786794
1994-04-06,12.786807,12.798010,12.607553,12.697180,6.769495,8075120
1994-04-07,12.727055,12.727055,12.488050,12.697180,6.769495,7426182
1994-04-08,12.637428,12.697180,12.517925,12.547801,6.689853,5477274
1994-04-11,12.577677,12.756931,12.488050,12.667304,6.753565,5448823
1994-04-12,12.846558,12.876434,12.547801,12.637428,6.737637,7900229
1994-04-13,12.637428,12.756931,12.398423,12.517925,6.673924,14627682
1994-04-14,12.547801,12.876434,12.547801,12.876434,6.865062,10995552
1994-04-15,12.876434,13.025813,12.577677,12.667304,6.753565,11041576
1994-04-18,12.637428,12.936185,12.607553,12.756931,6.801351,13054080
1994-04-19,12.786807,12.846558,12.278920,12.756931,6.801351,8761296
1994-04-20,12.727055,12.786807,12.368547,12.488050,6.657991,9237017
1994-04-21,13.145315,14.011711,12.906310,13.951960,7.438480,36643890
1994-04-22,13.951960,14.220841,13.862333,14.041587,7.486263,23683532
1994-04-25,13.981836,14.161090,13.922084,14.161090,7.549975,12812663
1994-04-26,14.071463,14.161090,13.981836,13.981836,7.454409,9276765
1994-04-28,13.832457,13.922084,13.563576,13.653203,7.279196,9612740
